Time,Router,Mechanisms,Type,Packets
111,R9,MIRCC,CacheMisses,843
111,R10,MIRCC,CacheMisses,843
111,R11,MIRCC,CacheMisses,842
111,R12,MIRCC,CacheMisses,843
111,R13,MIRCC,CacheMisses,843
111,R14,MIRCC,CacheMisses,842
111,R15,MIRCC,CacheMisses,842
111,R16,MIRCC,CacheMisses,842
111,R17,MIRCC,CacheMisses,842
111,R18,MIRCC,CacheMisses,842
111,R19,MIRCC,CacheMisses,843
111,R20,MIRCC,CacheMisses,842
111,R21,MIRCC,CacheMisses,843
111,R22,MIRCC,CacheMisses,843
111,R23,MIRCC,CacheMisses,843
112,R1,MIRCC,CacheMisses,865
112,R2,MIRCC,CacheMisses,864
112,R3,MIRCC,CacheMisses,864
112,R4,MIRCC,CacheMisses,864
112,R5,MIRCC,CacheMisses,865
112,R6,MIRCC,CacheMisses,864
112,R7,MIRCC,CacheMisses,865
112,R8,MIRCC,CacheMisses,864
112,R9,MIRCC,CacheMisses,864
112,R10,MIRCC,CacheMisses,864
112,R11,MIRCC,CacheMisses,864
112,R12,MIRCC,CacheMisses,864
112,R13,MIRCC,CacheMisses,864
112,R14,MIRCC,CacheMisses,864
112,R15,MIRCC,CacheMisses,864
112,R16,MIRCC,CacheMisses,864
112,R17,MIRCC,CacheMisses,865
112,R18,MIRCC,CacheMisses,865
112,R19,MIRCC,CacheMisses,864
112,R20,MIRCC,CacheMisses,865
112,R21,MIRCC,CacheMisses,864
112,R22,MIRCC,CacheMisses,864
112,R23,MIRCC,CacheMisses,864
113,R1,MIRCC,CacheMisses,848
113,R2,MIRCC,CacheMisses,850
113,R3,MIRCC,CacheMisses,850
113,R4,MIRCC,CacheMisses,850
113,R5,MIRCC,CacheMisses,848
113,R6,MIRCC,CacheMisses,849
113,R7,MIRCC,CacheMisses,848
113,R8,MIRCC,CacheMisses,849
113,R9,MIRCC,CacheMisses,849
113,R10,MIRCC,CacheMisses,849
113,R11,MIRCC,CacheMisses,850
113,R12,MIRCC,CacheMisses,849
113,R13,MIRCC,CacheMisses,849
113,R14,MIRCC,CacheMisses,850
113,R15,MIRCC,CacheMisses,850
113,R16,MIRCC,CacheMisses,850
113,R17,MIRCC,CacheMisses,848
113,R18,MIRCC,CacheMisses,848
113,R19,MIRCC,CacheMisses,849
113,R20,MIRCC,CacheMisses,848
113,R21,MIRCC,CacheMisses,849
113,R22,MIRCC,CacheMisses,849
113,R23,MIRCC,CacheMisses,849
114,R1,MIRCC,CacheMisses,845
114,R2,MIRCC,CacheMisses,845
114,R3,MIRCC,CacheMisses,845
114,R4,MIRCC,CacheMisses,845
114,R5,MIRCC,CacheMisses,845
114,R6,MIRCC,CacheMisses,844
114,R7,MIRCC,CacheMisses,845
114,R8,MIRCC,CacheMisses,844
114,R9,MIRCC,CacheMisses,844
114,R10,MIRCC,CacheMisses,844
114,R11,MIRCC,CacheMisses,845
114,R12,MIRCC,CacheMisses,844
114,R13,MIRCC,CacheMisses,844
114,R14,MIRCC,CacheMisses,845
114,R15,MIRCC,CacheMisses,845
114,R16,MIRCC,CacheMisses,845
114,R17,MIRCC,CacheMisses,845
114,R18,MIRCC,CacheMisses,845
114,R19,MIRCC,CacheMisses,844
114,R20,MIRCC,CacheMisses,845
114,R21,MIRCC,CacheMisses,844
114,R22,MIRCC,CacheMisses,844
114,R23,MIRCC,CacheMisses,844
115,R1,MIRCC,CacheMisses,824
115,R2,MIRCC,CacheMisses,824
115,R3,MIRCC,CacheMisses,824
115,R4,MIRCC,CacheMisses,824
115,R5,MIRCC,CacheMisses,824
115,R6,MIRCC,CacheMisses,824
115,R7,MIRCC,CacheMisses,824
115,R8,MIRCC,CacheMisses,824
115,R9,MIRCC,CacheMisses,824
115,R10,MIRCC,CacheMisses,824
115,R11,MIRCC,CacheMisses,824
115,R12,MIRCC,CacheMisses,824
115,R13,MIRCC,CacheMisses,824
115,R14,MIRCC,CacheMisses,824
115,R15,MIRCC,CacheMisses,824
115,R16,MIRCC,CacheMisses,824
115,R17,MIRCC,CacheMisses,824
115,R18,MIRCC,CacheMisses,824
115,R19,MIRCC,CacheMisses,824
115,R20,MIRCC,CacheMisses,824
115,R21,MIRCC,CacheMisses,824
115,R22,MIRCC,CacheMisses,824
115,R23,MIRCC,CacheMisses,824
116,R1,MIRCC,CacheMisses,811
116,R2,MIRCC,CacheMisses,811
116,R3,MIRCC,CacheMisses,811
116,R4,MIRCC,CacheMisses,811
116,R5,MIRCC,CacheMisses,811
116,R6,MIRCC,CacheMisses,813
116,R7,MIRCC,CacheMisses,811
116,R8,MIRCC,CacheMisses,813
116,R9,MIRCC,CacheMisses,813
116,R10,MIRCC,CacheMisses,813
116,R11,MIRCC,CacheMisses,811
116,R12,MIRCC,CacheMisses,813
116,R13,MIRCC,CacheMisses,813
116,R14,MIRCC,CacheMisses,811
116,R15,MIRCC,CacheMisses,811
116,R16,MIRCC,CacheMisses,811
116,R17,MIRCC,CacheMisses,811
116,R18,MIRCC,CacheMisses,811
116,R19,MIRCC,CacheMisses,813
116,R20,MIRCC,CacheMisses,811
116,R21,MIRCC,CacheMisses,813
116,R22,MIRCC,CacheMisses,813
116,R23,MIRCC,CacheMisses,813
117,R1,MIRCC,CacheMisses,798
117,R2,MIRCC,CacheMisses,799
117,R3,MIRCC,CacheMisses,799
117,R4,MIRCC,CacheMisses,799
117,R5,MIRCC,CacheMisses,798
117,R6,MIRCC,CacheMisses,798
117,R7,MIRCC,CacheMisses,798
117,R8,MIRCC,CacheMisses,798
117,R9,MIRCC,CacheMisses,798
117,R10,MIRCC,CacheMisses,798
117,R11,MIRCC,CacheMisses,799
117,R12,MIRCC,CacheMisses,798
117,R13,MIRCC,CacheMisses,798
117,R14,MIRCC,CacheMisses,799
117,R15,MIRCC,CacheMisses,799
117,R16,MIRCC,CacheMisses,799
117,R17,MIRCC,CacheMisses,798
117,R18,MIRCC,CacheMisses,798
117,R19,MIRCC,CacheMisses,798
117,R20,MIRCC,CacheMisses,798
117,R21,MIRCC,CacheMisses,798
117,R22,MIRCC,CacheMisses,798
117,R23,MIRCC,CacheMisses,798
118,R1,MIRCC,CacheMisses,822
118,R2,MIRCC,CacheMisses,819
118,R3,MIRCC,CacheMisses,819
118,R4,MIRCC,CacheMisses,819
118,R5,MIRCC,CacheMisses,822
118,R6,MIRCC,CacheMisses,821
118,R7,MIRCC,CacheMisses,822
118,R8,MIRCC,CacheMisses,821
118,R9,MIRCC,CacheMisses,821
118,R10,MIRCC,CacheMisses,821
118,R11,MIRCC,CacheMisses,819
118,R12,MIRCC,CacheMisses,821
118,R13,MIRCC,CacheMisses,821
118,R14,MIRCC,CacheMisses,819
118,R15,MIRCC,CacheMisses,819
118,R16,MIRCC,CacheMisses,819
118,R17,MIRCC,CacheMisses,822
118,R18,MIRCC,CacheMisses,822
118,R19,MIRCC,CacheMisses,821
118,R20,MIRCC,CacheMisses,822
118,R21,MIRCC,CacheMisses,821
118,R22,MIRCC,CacheMisses,821
118,R23,MIRCC,CacheMisses,821
119,R1,MIRCC,CacheMisses,838
119,R2,MIRCC,CacheMisses,839
119,R3,MIRCC,CacheMisses,839
119,R4,MIRCC,CacheMisses,839
119,R5,MIRCC,CacheMisses,838
119,R6,MIRCC,CacheMisses,839
119,R7,MIRCC,CacheMisses,838
119,R8,MIRCC,CacheMisses,839
119,R9,MIRCC,CacheMisses,839
119,R10,MIRCC,CacheMisses,839
119,R11,MIRCC,CacheMisses,839
119,R12,MIRCC,CacheMisses,839
119,R13,MIRCC,CacheMisses,839
119,R14,MIRCC,CacheMisses,839
119,R15,MIRCC,CacheMisses,839
119,R16,MIRCC,CacheMisses,839
119,R17,MIRCC,CacheMisses,838
119,R18,MIRCC,CacheMisses,838
119,R19,MIRCC,CacheMisses,839
119,R20,MIRCC,CacheMisses,838
119,R21,MIRCC,CacheMisses,839
119,R22,MIRCC,CacheMisses,839
119,R23,MIRCC,CacheMisses,839
120,R1,MIRCC,CacheMisses,863
120,R2,MIRCC,CacheMisses,863
120,R3,MIRCC,CacheMisses,863
120,R4,MIRCC,CacheMisses,863
120,R5,MIRCC,CacheMisses,863
120,R6,MIRCC,CacheMisses,862
120,R7,MIRCC,CacheMisses,863
120,R8,MIRCC,CacheMisses,862
120,R9,MIRCC,CacheMisses,862
120,R10,MIRCC,CacheMisses,862
120,R11,MIRCC,CacheMisses,863
120,R12,MIRCC,CacheMisses,862
120,R13,MIRCC,CacheMisses,862
120,R14,MIRCC,CacheMisses,863
120,R15,MIRCC,CacheMisses,863
120,R16,MIRCC,CacheMisses,863
120,R17,MIRCC,CacheMisses,863
120,R18,MIRCC,CacheMisses,863
120,R19,MIRCC,CacheMisses,862
120,R20,MIRCC,CacheMisses,863
120,R21,MIRCC,CacheMisses,862
120,R22,MIRCC,CacheMisses,862
120,R23,MIRCC,CacheMisses,862
121,R1,MIRCC,CacheMisses,853
121,R2,MIRCC,CacheMisses,853
121,R3,MIRCC,CacheMisses,853
121,R4,MIRCC,CacheHits,1
121,R4,MIRCC,CacheMisses,853
121,R5,MIRCC,CacheHits,1
121,R5,MIRCC,CacheMisses,853
121,R6,MIRCC,CacheHits,1
121,R6,MIRCC,CacheMisses,853
121,R7,MIRCC,CacheHits,1
121,R7,MIRCC,CacheMisses,853
121,R8,MIRCC,CacheHits,1
121,R8,MIRCC,CacheMisses,853
121,R9,MIRCC,CacheMisses,853
121,R10,MIRCC,CacheHits,1
121,R10,MIRCC,CacheMisses,853
121,R11,MIRCC,CacheHits,1
121,R11,MIRCC,CacheMisses,853
121,R12,MIRCC,CacheHits,1
121,R12,MIRCC,CacheMisses,853
121,R13,MIRCC,CacheMisses,853
121,R14,MIRCC,CacheHits,1
121,R14,MIRCC,CacheMisses,853
121,R15,MIRCC,CacheHits,1
121,R15,MIRCC,CacheMisses,853
121,R16,MIRCC,CacheHits,1
121,R16,MIRCC,CacheMisses,853
121,R17,MIRCC,CacheHits,1
121,R17,MIRCC,CacheMisses,853
121,R18,MIRCC,CacheHits,1
121,R18,MIRCC,CacheMisses,853
121,R19,MIRCC,CacheMisses,853
121,R20,MIRCC,CacheHits,1
121,R20,MIRCC,CacheMisses,853
121,R21,MIRCC,CacheHits,1
121,R21,MIRCC,CacheMisses,853
121,R22,MIRCC,CacheHits,1
121,R22,MIRCC,CacheMisses,853
121,R23,MIRCC,CacheHits,1
121,R23,MIRCC,CacheMisses,853
122,R1,MIRCC,CacheMisses,836
122,R2,MIRCC,CacheMisses,836
122,R3,MIRCC,CacheMisses,836
122,R4,MIRCC,CacheMisses,836
122,R5,MIRCC,CacheMisses,836
122,R6,MIRCC,CacheMisses,835
122,R7,MIRCC,CacheMisses,836
122,R8,MIRCC,CacheMisses,835
122,R9,MIRCC,CacheMisses,835
122,R10,MIRCC,CacheMisses,835
122,R11,MIRCC,CacheMisses,836
122,R12,MIRCC,CacheMisses,835
122,R13,MIRCC,CacheMisses,835
122,R14,MIRCC,CacheMisses,836
122,R15,MIRCC,CacheMisses,836
122,R16,MIRCC,CacheMisses,836
122,R17,MIRCC,CacheMisses,836
122,R18,MIRCC,CacheMisses,836
122,R19,MIRCC,CacheMisses,835
122,R20,MIRCC,CacheMisses,836
122,R21,MIRCC,CacheMisses,835
122,R22,MIRCC,CacheMisses,835
122,R23,MIRCC,CacheMisses,835
123,R1,MIRCC,CacheMisses,824
123,R2,MIRCC,CacheMisses,826
123,R3,MIRCC,CacheMisses,826
123,R4,MIRCC,CacheMisses,826
123,R5,MIRCC,CacheMisses,824
123,R6,MIRCC,CacheMisses,824
123,R7,MIRCC,CacheMisses,824
123,R8,MIRCC,CacheMisses,824
123,R9,MIRCC,CacheMisses,824
123,R10,MIRCC,CacheMisses,824
123,R11,MIRCC,CacheMisses,826
123,R12,MIRCC,CacheMisses,824
123,R13,MIRCC,CacheMisses,824
123,R14,MIRCC,CacheMisses,826
123,R15,MIRCC,CacheMisses,826
123,R16,MIRCC,CacheMisses,826
123,R17,MIRCC,CacheMisses,824
123,R18,MIRCC,CacheMisses,824
123,R19,MIRCC,CacheMisses,824
123,R20,MIRCC,CacheMisses,824
123,R21,MIRCC,CacheMisses,824
123,R22,MIRCC,CacheMisses,824
123,R23,MIRCC,CacheMisses,824
124,R1,MIRCC,CacheMisses,807
124,R2,MIRCC,CacheMisses,808
124,R3,MIRCC,CacheMisses,808
124,R4,MIRCC,CacheMisses,808
124,R5,MIRCC,CacheMisses,807
124,R6,MIRCC,CacheMisses,807
124,R7,MIRCC,CacheMisses,807
124,R8,MIRCC,CacheMisses,807
124,R9,MIRCC,CacheMisses,807
124,R10,MIRCC,CacheMisses,807
124,R11,MIRCC,CacheMisses,808
124,R12,MIRCC,CacheMisses,807
124,R13,MIRCC,CacheMisses,807
124,R14,MIRCC,CacheMisses,808
124,R15,MIRCC,CacheMisses,808
124,R16,MIRCC,CacheMisses,808
124,R17,MIRCC,CacheMisses,807
124,R18,MIRCC,CacheMisses,807
124,R19,MIRCC,CacheMisses,807
124,R20,MIRCC,CacheMisses,807
124,R21,MIRCC,CacheMisses,807
124,R22,MIRCC,CacheMisses,807
124,R23,MIRCC,CacheMisses,807
125,R1,MIRCC,CacheMisses,806
125,R2,MIRCC,CacheMisses,806
125,R3,MIRCC,CacheMisses,806
125,R4,MIRCC,CacheMisses,806
125,R5,MIRCC,CacheMisses,806
125,R6,MIRCC,CacheMisses,807
125,R7,MIRCC,CacheMisses,806
125,R8,MIRCC,CacheMisses,807
125,R9,MIRCC,CacheMisses,807
125,R10,MIRCC,CacheMisses,807
125,R11,MIRCC,CacheMisses,806
125,R12,MIRCC,CacheMisses,807
125,R13,MIRCC,CacheMisses,807
125,R14,MIRCC,CacheMisses,806
125,R15,MIRCC,CacheMisses,806
125,R16,MIRCC,CacheMisses,806
125,R17,MIRCC,CacheMisses,806
125,R18,MIRCC,CacheMisses,806
125,R19,MIRCC,CacheMisses,807
125,R20,MIRCC,CacheMisses,806
125,R21,MIRCC,CacheMisses,807
125,R22,MIRCC,CacheMisses,807
125,R23,MIRCC,CacheMisses,807
126,R1,MIRCC,CacheMisses,823
126,R2,MIRCC,CacheMisses,822
126,R3,MIRCC,CacheMisses,822
126,R4,MIRCC,CacheMisses,822
126,R5,MIRCC,CacheMisses,823
126,R6,MIRCC,CacheMisses,821
126,R7,MIRCC,CacheMisses,823
126,R8,MIRCC,CacheMisses,821
126,R9,MIRCC,CacheMisses,821
126,R10,MIRCC,CacheMisses,821
126,R11,MIRCC,CacheMisses,822
126,R12,MIRCC,CacheMisses,821
126,R13,MIRCC,CacheMisses,821
126,R14,MIRCC,CacheMisses,822
126,R15,MIRCC,CacheMisses,822
126,R16,MIRCC,CacheMisses,822
126,R17,MIRCC,CacheMisses,823
126,R18,MIRCC,CacheMisses,823
126,R19,MIRCC,CacheMisses,821
126,R20,MIRCC,CacheMisses,823
126,R21,MIRCC,CacheMisses,821
126,R22,MIRCC,CacheMisses,821
126,R23,MIRCC,CacheMisses,821
127,R1,MIRCC,CacheMisses,846
127,R2,MIRCC,CacheMisses,843
127,R3,MIRCC,CacheMisses,843
127,R4,MIRCC,CacheMisses,843
127,R5,MIRCC,CacheMisses,846
127,R6,MIRCC,CacheMisses,849
127,R7,MIRCC,CacheMisses,846
127,R8,MIRCC,CacheMisses,849
127,R9,MIRCC,CacheMisses,849
127,R10,MIRCC,CacheMisses,849
127,R11,MIRCC,CacheMisses,843
127,R12,MIRCC,CacheMisses,849
127,R13,MIRCC,CacheMisses,849
127,R14,MIRCC,CacheMisses,843
127,R15,MIRCC,CacheMisses,843
127,R16,MIRCC,CacheMisses,843
127,R17,MIRCC,CacheMisses,846
127,R18,MIRCC,CacheMisses,846
127,R19,MIRCC,CacheMisses,849
127,R20,MIRCC,CacheMisses,846
127,R21,MIRCC,CacheMisses,849
127,R22,MIRCC,CacheMisses,849
127,R23,MIRCC,CacheMisses,849
128,R1,MIRCC,CacheMisses,856
128,R2,MIRCC,CacheMisses,858
128,R3,MIRCC,CacheMisses,858
128,R4,MIRCC,CacheMisses,858
128,R5,MIRCC,CacheMisses,856
128,R6,MIRCC,CacheMisses,855
128,R7,MIRCC,CacheMisses,856
128,R8,MIRCC,CacheMisses,855
128,R9,MIRCC,CacheMisses,855
128,R10,MIRCC,CacheMisses,855
128,R11,MIRCC,CacheMisses,858
128,R12,MIRCC,CacheMisses,855
128,R13,MIRCC,CacheMisses,855
128,R14,MIRCC,CacheMisses,858
128,R15,MIRCC,CacheMisses,858
128,R16,MIRCC,CacheMisses,858
128,R17,MIRCC,CacheMisses,856
128,R18,MIRCC,CacheMisses,856
128,R19,MIRCC,CacheMisses,855
128,R20,MIRCC,CacheMisses,856
128,R21,MIRCC,CacheMisses,855
128,R22,MIRCC,CacheMisses,855
128,R23,MIRCC,CacheMisses,855
129,R1,MIRCC,CacheMisses,854
129,R2,MIRCC,CacheMisses,854
129,R3,MIRCC,CacheMisses,854
129,R4,MIRCC,CacheMisses,854
129,R5,MIRCC,CacheMisses,854
129,R6,MIRCC,CacheMisses,853
129,R7,MIRCC,CacheMisses,854
129,R8,MIRCC,CacheMisses,853
129,R9,MIRCC,CacheMisses,853
129,R10,MIRCC,CacheMisses,853
129,R11,MIRCC,CacheMisses,854
129,R12,MIRCC,CacheMisses,853
129,R13,MIRCC,CacheMisses,853
129,R14,MIRCC,CacheMisses,854
129,R15,MIRCC,CacheMisses,854
129,R16,MIRCC,CacheMisses,854
129,R17,MIRCC,CacheMisses,854
129,R18,MIRCC,CacheMisses,854
129,R19,MIRCC,CacheMisses,853
129,R20,MIRCC,CacheMisses,854
129,R21,MIRCC,CacheMisses,853
129,R22,MIRCC,CacheMisses,853
129,R23,MIRCC,CacheMisses,853
130,R1,MIRCC,CacheMisses,830
130,R2,MIRCC,CacheMisses,830
130,R3,MIRCC,CacheMisses,830
130,R4,MIRCC,CacheMisses,830
130,R5,MIRCC,CacheMisses,830
130,R6,MIRCC,CacheMisses,832
130,R7,MIRCC,CacheMisses,830
130,R8,MIRCC,CacheMisses,832
130,R9,MIRCC,CacheMisses,832
130,R10,MIRCC,CacheMisses,832
130,R11,MIRCC,CacheMisses,830
130,R12,MIRCC,CacheMisses,832
130,R13,MIRCC,CacheMisses,832
130,R14,MIRCC,CacheMisses,830
130,R15,MIRCC,CacheMisses,830
130,R16,MIRCC,CacheMisses,830
130,R17,MIRCC,CacheMisses,830
130,R18,MIRCC,CacheMisses,830
130,R19,MIRCC,CacheMisses,832
130,R20,MIRCC,CacheMisses,830
130,R21,MIRCC,CacheMisses,832
130,R22,MIRCC,CacheMisses,832
130,R23,MIRCC,CacheMisses,832
131,R1,MIRCC,CacheMisses,821
131,R2,MIRCC,CacheMisses,823
131,R3,MIRCC,CacheMisses,823
131,R4,MIRCC,CacheMisses,823
131,R5,MIRCC,CacheMisses,821
131,R6,MIRCC,CacheMisses,820
131,R7,MIRCC,CacheMisses,821
131,R8,MIRCC,CacheMisses,820
131,R9,MIRCC,CacheMisses,820
131,R10,MIRCC,CacheMisses,820
131,R11,MIRCC,CacheMisses,823
131,R12,MIRCC,CacheMisses,820
131,R13,MIRCC,CacheMisses,820
131,R14,MIRCC,CacheMisses,823
131,R15,MIRCC,CacheMisses,823
131,R16,MIRCC,CacheMisses,823
131,R17,MIRCC,CacheMisses,821
131,R18,MIRCC,CacheMisses,821
131,R19,MIRCC,CacheMisses,820
131,R20,MIRCC,CacheMisses,821
131,R21,MIRCC,CacheMisses,820
131,R22,MIRCC,CacheMisses,820
131,R23,MIRCC,CacheMisses,820
132,R1,MIRCC,CacheMisses,810
132,R2,MIRCC,CacheMisses,811
132,R3,MIRCC,CacheMisses,811
132,R4,MIRCC,CacheMisses,811
132,R5,MIRCC,CacheMisses,810
132,R6,MIRCC,CacheMisses,808
132,R7,MIRCC,CacheMisses,810
132,R8,MIRCC,CacheMisses,808
132,R9,MIRCC,CacheMisses,808
132,R10,MIRCC,CacheMisses,808
132,R11,MIRCC,CacheMisses,811
132,R12,MIRCC,CacheMisses,808
132,R13,MIRCC,CacheMisses,808
132,R14,MIRCC,CacheMisses,811
132,R15,MIRCC,CacheMisses,811
132,R16,MIRCC,CacheMisses,811
132,R17,MIRCC,CacheMisses,810
132,R18,MIRCC,CacheMisses,810
132,R19,MIRCC,CacheMisses,808
132,R20,MIRCC,CacheMisses,810
132,R21,MIRCC,CacheMisses,808
132,R22,MIRCC,CacheMisses,808
132,R23,MIRCC,CacheMisses,808
133,R1,MIRCC,CacheMisses,808
133,R2,MIRCC,CacheMisses,807
133,R3,MIRCC,CacheMisses,807
133,R4,MIRCC,CacheMisses,807
133,R5,MIRCC,CacheMisses,808
133,R6,MIRCC,CacheMisses,811
133,R7,MIRCC,CacheMisses,808
133,R8,MIRCC,CacheMisses,811
133,R9,MIRCC,CacheMisses,811
133,R10,MIRCC,CacheMisses,811
133,R11,MIRCC,CacheMisses,807
133,R12,MIRCC,CacheMisses,811
133,R13,MIRCC,CacheMisses,811
133,R14,MIRCC,CacheMisses,807
133,R15,MIRCC,CacheMisses,807
133,R16,MIRCC,CacheMisses,807
133,R17,MIRCC,CacheMisses,808
133,R18,MIRCC,CacheMisses,808
133,R19,MIRCC,CacheMisses,811
133,R20,MIRCC,CacheMisses,808
133,R21,MIRCC,CacheMisses,811
133,R22,MIRCC,CacheMisses,811
133,R23,MIRCC,CacheMisses,811
134,R1,MIRCC,CacheMisses,823
134,R2,MIRCC,CacheMisses,822
134,R3,MIRCC,CacheMisses,822
134,R4,MIRCC,CacheMisses,822
134,R5,MIRCC,CacheMisses,823
134,R6,MIRCC,CacheMisses,820
134,R7,MIRCC,CacheMisses,823
134,R8,MIRCC,CacheMisses,820
134,R9,MIRCC,CacheMisses,820
134,R10,MIRCC,CacheMisses,820
134,R11,MIRCC,CacheMisses,822
134,R12,MIRCC,CacheMisses,820
134,R13,MIRCC,CacheMisses,820
134,R14,MIRCC,CacheMisses,822
134,R15,MIRCC,CacheMisses,822
134,R16,MIRCC,CacheMisses,822
134,R17,MIRCC,CacheMisses,823
134,R18,MIRCC,CacheMisses,823
134,R19,MIRCC,CacheMisses,820
134,R20,MIRCC,CacheMisses,823
134,R21,MIRCC,CacheMisses,820
134,R22,MIRCC,CacheMisses,820
134,R23,MIRCC,CacheMisses,820
135,R1,MIRCC,CacheMisses,860
135,R2,MIRCC,CacheMisses,858
135,R3,MIRCC,CacheMisses,858
135,R4,MIRCC,CacheMisses,858
135,R5,MIRCC,CacheMisses,860
135,R6,MIRCC,CacheMisses,862
135,R7,MIRCC,CacheMisses,860
135,R8,MIRCC,CacheMisses,862
135,R9,MIRCC,CacheMisses,862
135,R10,MIRCC,CacheMisses,862
135,R11,MIRCC,CacheMisses,858
135,R12,MIRCC,CacheMisses,862
135,R13,MIRCC,CacheMisses,862
135,R14,MIRCC,CacheMisses,858
135,R15,MIRCC,CacheMisses,858
135,R16,MIRCC,CacheMisses,858
135,R17,MIRCC,CacheMisses,860
135,R18,MIRCC,CacheMisses,860
135,R19,MIRCC,CacheMisses,862
135,R20,MIRCC,CacheMisses,860
135,R21,MIRCC,CacheMisses,862
135,R22,MIRCC,CacheMisses,862
135,R23,MIRCC,CacheMisses,862
136,R1,MIRCC,CacheMisses,854
136,R2,MIRCC,CacheMisses,855
136,R3,MIRCC,CacheMisses,855
136,R4,MIRCC,CacheMisses,855
136,R5,MIRCC,CacheMisses,854
136,R6,MIRCC,CacheMisses,855
136,R7,MIRCC,CacheMisses,854
136,R8,MIRCC,CacheMisses,855
136,R9,MIRCC,CacheMisses,855
136,R10,MIRCC,CacheMisses,855
136,R11,MIRCC,CacheMisses,855
136,R12,MIRCC,CacheMisses,855
136,R13,MIRCC,CacheMisses,855
136,R14,MIRCC,CacheMisses,855
136,R15,MIRCC,CacheMisses,855
136,R16,MIRCC,CacheMisses,855
136,R17,MIRCC,CacheMisses,854
136,R18,MIRCC,CacheMisses,854
136,R19,MIRCC,CacheMisses,855
136,R20,MIRCC,CacheMisses,854
136,R21,MIRCC,CacheMisses,855
136,R22,MIRCC,CacheMisses,855
136,R23,MIRCC,CacheMisses,855
137,R1,MIRCC,CacheMisses,846
137,R2,MIRCC,CacheMisses,846
137,R3,MIRCC,CacheMisses,846
137,R4,MIRCC,CacheMisses,846
137,R5,MIRCC,CacheMisses,846
137,R6,MIRCC,CacheMisses,841
137,R7,MIRCC,CacheMisses,846
137,R8,MIRCC,CacheMisses,841
137,R9,MIRCC,CacheMisses,841
137,R10,MIRCC,CacheMisses,841
137,R11,MIRCC,CacheMisses,846
137,R12,MIRCC,CacheMisses,841
137,R13,MIRCC,CacheMisses,841
137,R14,MIRCC,CacheMisses,846
137,R15,MIRCC,CacheMisses,846
137,R16,MIRCC,CacheMisses,846
137,R17,MIRCC,CacheMisses,846
137,R18,MIRCC,CacheMisses,846
137,R19,MIRCC,CacheMisses,841
137,R20,MIRCC,CacheMisses,846
137,R21,MIRCC,CacheMisses,841
137,R22,MIRCC,CacheMisses,841
137,R23,MIRCC,CacheMisses,841
138,R1,MIRCC,CacheMisses,825
138,R2,MIRCC,CacheMisses,826
138,R3,MIRCC,CacheMisses,826
138,R4,MIRCC,CacheMisses,826
138,R5,MIRCC,CacheMisses,825
138,R6,MIRCC,CacheMisses,830
138,R7,MIRCC,CacheMisses,825
138,R8,MIRCC,CacheMisses,830
138,R9,MIRCC,CacheMisses,830
138,R10,MIRCC,CacheMisses,830
138,R11,MIRCC,CacheMisses,826
138,R12,MIRCC,CacheMisses,830
138,R13,MIRCC,CacheMisses,830
138,R14,MIRCC,CacheMisses,826
138,R15,MIRCC,CacheMisses,826
138,R16,MIRCC,CacheMisses,826
138,R17,MIRCC,CacheMisses,825
138,R18,MIRCC,CacheMisses,825
138,R19,MIRCC,CacheMisses,830
138,R20,MIRCC,CacheMisses,825
138,R21,MIRCC,CacheMisses,830
138,R22,MIRCC,CacheMisses,830
138,R23,MIRCC,CacheMisses,830
139,R1,MIRCC,CacheMisses,825
139,R2,MIRCC,CacheMisses,824
139,R3,MIRCC,CacheMisses,824
139,R4,MIRCC,CacheMisses,824
139,R5,MIRCC,CacheMisses,825
139,R6,MIRCC,CacheMisses,824
139,R7,MIRCC,CacheMisses,825
139,R8,MIRCC,CacheMisses,824
139,R9,MIRCC,CacheMisses,824
139,R10,MIRCC,CacheMisses,824
139,R11,MIRCC,CacheMisses,824
139,R12,MIRCC,CacheMisses,824
139,R13,MIRCC,CacheMisses,824
139,R14,MIRCC,CacheMisses,824
139,R15,MIRCC,CacheMisses,824
139,R16,MIRCC,CacheMisses,824
139,R17,MIRCC,CacheMisses,825
139,R18,MIRCC,CacheMisses,825
139,R19,MIRCC,CacheMisses,824
139,R20,MIRCC,CacheMisses,825
139,R21,MIRCC,CacheMisses,824
139,R22,MIRCC,CacheMisses,824
139,R23,MIRCC,CacheMisses,824
140,R1,MIRCC,CacheMisses,804
140,R2,MIRCC,CacheMisses,805
140,R3,MIRCC,CacheMisses,805
140,R4,MIRCC,CacheMisses,805
140,R5,MIRCC,CacheMisses,804
140,R6,MIRCC,CacheMisses,805
140,R7,MIRCC,CacheMisses,804
140,R8,MIRCC,CacheMisses,805
140,R9,MIRCC,CacheMisses,805
140,R10,MIRCC,CacheMisses,805
140,R11,MIRCC,CacheMisses,805
140,R12,MIRCC,CacheMisses,805
140,R13,MIRCC,CacheMisses,805
140,R14,MIRCC,CacheMisses,805
140,R15,MIRCC,CacheMisses,805
140,R16,MIRCC,CacheMisses,805
140,R17,MIRCC,CacheMisses,804
140,R18,MIRCC,CacheMisses,804
140,R19,MIRCC,CacheMisses,805
140,R20,MIRCC,CacheMisses,804
140,R21,MIRCC,CacheMisses,805
140,R22,MIRCC,CacheMisses,805
140,R23,MIRCC,CacheMisses,805
