Time,DeepAuC
167,6.86796
167,40.4424
167,20.2212
167,20.2501
167,20.2212
167,20.2501
167,20.2212
167,20.2501
167,20.1697
167,6.86535
167,20.2501
167,20.1697
167,6.86535
167,20.2501
167,20.1697
167,6.96363
167,40.5001
167,20.1697
167,20.2501
167,20.1697
167,6.96363
167,40.5001
167,20.1697
167,20.2501
167,20.1697
167,20.2501
167,20.1697
167,20.2501
167,20.1697
167,40.3393
167,6.86535
167,20.2501
167,20.1697
167,40.3393
167,20.1697
167,19.9919
167,20.1697
167,716.252
167,19.9919
167,20.1697
167,716.252
167,40.4424
167,20.1697
167,40.4424
167,20.1697
167,40.3393
167,20.1697
167,40.3393
167,709.458
167,40.3393
167,20.1697
167,40.3393
167,20.1697
167,40.3393
167,40.4424
167,20.1697
167,40.4424
167,20.1697
167,40.3393
167,20.1697
167,40.5001
167,40.5001
167,20.2501
167,40.5001
167,20.2501
167,40.5001
167,20.2501
167,20.25
167,20.2501
167,20.25
167,20.2501
167,20.2212
167,20.1017
167,6.41475
167,40.3393
167,20.1017
167,20.2212
167,20.1017
167,6.41475
167,40.3393
167,20.1017
167,40.4424
167,20.1017
167,40.4424
167,20.1017
167,20.2212
167,20.1017
167,6.96102
167,40.2034
167,6.87598
167,20.2212
167,20.1017
167,6.96102
167,20.2212
167,20.1017
167,40.2034
167,20.1017
167,20.2212
167,20.1017
167,40.3393
167,20.1017
167,20.2212
167,20.1017
167,20.2212
167,20.1017
167,40.3393
167,20.1017
167,20.2212
167,20.1017
167,708.631
167,40.2034
167,708.631
167,20.2212
167,20.1017
167,708.631
167,40.2034
167,20.1017
167,40.5001
167,40.5
167,20.2501
167,40.5001
167,20.2501
167,40.5
167,20.2501
167,40.5
167,20.2501
167,40.5
167,20.2501
167,40.5001
167,40.5001
167,20.2501
167,40.5001
167,20.2501
167,20.25
167,20.2501
167,20.25
167,20.2501
167,40.5001
167,40.4424
167,40.4424
167,20.2212
167,20.2501
167,20.2212
167,20.2501
167,20.2212
167,40.5001
167,20.2212
167,40.5001
167,20.2212
167,40.4424
167,20.2212
167,40.4424
167,40.4424
167,20.2212
167,40.4424
167,20.2212
167,40.5001
167,20.2212
167,40.5001
167,20.2212
167,27.6062
167,20.0564
167,257.856
167,27.6062
167,20.0564
167,27.6062
167,20.0564
167,257.856
167,27.6062
167,20.0564
167,25.5117
167,20.0564
167,25.5117
167,20.0564
167,200.642
167,27.3333
167,20.0564
167,251.115
167,27.3333
167,20.0564
167,25.5117
167,20.0564
167,200.642
167,25.5117
167,20.0564
167,27.3333
167,20.0564
167,27.3333
167,20.0564
167,251.115
167,27.6062
167,20.0564
167,257.856
167,27.6062
167,20.0564
167,27.6062
167,20.0564
167,257.856
167,27.6062
167,20.0564
167,25.5117
167,20.0564
167,200.642
167,25.5117
167,20.0564
167,20.1697
167,20.0564
167,20.1697
167,20.0564
167,6.96633
167,20.1697
167,20.0564
167,27.3333
167,20.0564
167,251.115
167,27.3333
167,20.0564
167,251.115
167,27.3333
167,20.0564
167,27.3333
167,20.0564
167,25.5117
167,20.0564
167,200.642
167,25.5117
167,20.0564
167,25.5117
167,20.0564
167,200.642
167,25.5117
167,20.0564
167,27.6062
167,20.0564
167,27.6062
167,20.0564
167,257.856
167,27.3333
167,20.0564
167,251.115
167,20.1697
167,20.0564
167,6.96633
167,27.3333
167,20.0564
167,27.6062
167,20.0564
167,257.856
167,27.6062
167,20.0564
167,20.1697
167,20.0564
167,20.1697
167,20.0564
167,707.214
167,20.1697
167,20.0564
167,20.1697
167,20.0564
167,707.214
167,27.6062
167,20.0564
167,27.6062
167,20.0564
167,257.856
167,27.3333
167,20.0564
167,251.115
167,27.3333
167,20.0564
167,27.3333
167,20.0564
167,27.3333
167,20.0564
167,251.115
167,40.4424
167,40.4424
167,20.2212
167,40.5001
167,20.2212
167,40.5001
167,20.2212
167,20.2501
167,20.1697
167,40.4424
167,20.1697
167,20.2501
167,20.1697
167,40.4424
167,20.1697
167,40.3393
167,40.3393
167,20.1697
167,40.4424
167,20.1697
167,40.3393
167,40.3393
167,20.1697
167,40.4424
167,20.1697
167,40.2034
167,20.2212
167,20.1017
167,20.2212
167,20.1017
167,40.2034
167,20.1017
167,40.1213
167,1418.11
167,40.1214
167,40.1214
167,1418.11
167,40.1213
167,29.9555
167,1028.15
167,28.1928
167,998.963
167,22.0944
167,809.111
168,40.6657
168,263.535
168,40.6657
168,20.3328
168,263.535
168,7.6631
168,263.535
168,40.6657
168,263.535
168,40.6657
168,20.3328
168,263.535
168,7.6631
168,263.535
168,40.6657
168,20.3328
168,263.535
168,40.6657
168,263.535
168,7.6631
168,263.535
168,40.6657
168,20.3328
168,263.535
168,40.6657
168,263.535
168,7.6631
168,263.535
168,40.6657
168,20.3328
168,263.535
168,40.6657
168,263.535
168,7.6631
168,263.535
168,40.6657
168,263.535
168,40.6657
168,20.3328
168,263.535
168,7.6631
168,263.535
168,40.6657
168,263.535
168,40.6657
168,20.3328
168,263.535
168,7.6631
168,263.535
168,40.6657
168,20.3328
168,254.561
168,40.6657
168,254.561
168,7.1515
168,254.561
168,40.6657
168,20.3328
168,254.561
168,40.6657
168,254.561
168,7.1515
168,254.561
168,40.6657
168,20.3328
168,254.561
168,40.6657
168,254.561
168,7.1515
168,254.561
168,40.6657
168,254.561
168,40.6657
168,20.3328
168,254.561
168,7.1515
168,254.561
168,40.6657
168,254.561
168,40.6657
168,20.3328
168,254.561
168,7.1515
168,254.561
168,40.6657
168,20.3328
168,254.561
168,40.6657
168,254.561
168,7.1515
168,254.561
168,40.6657
168,20.3328
168,254.561
168,40.6657
168,254.561
168,7.1515
168,254.561
168,40.6657
168,20.3689
168,203.544
168,40.6657
168,203.544
168,5.55449
168,203.544
168,40.6657
168,203.544
168,40.6657
168,20.3689
168,203.544
168,5.55449
168,203.544
168,40.6657
168,203.544
168,40.6657
168,20.3689
168,203.544
168,5.55449
168,203.544
168,40.6657
168,20.3328
168,40.6657
168,40.6657
168,20.3689
168,203.544
168,40.6657
168,203.544
168,5.55449
168,203.544
168,40.6657
168,20.3689
168,203.544
168,40.6657
168,203.544
168,5.55449
168,203.544
168,20.2497
168,1431.42
168,20.2497
168,1431.42
168,20.2543
168,20.2497
168,722.408
168,40.5729
168,718.325
168,20.2543
168,20.2497
168,722.408
168,40.5729
168,20.2497
168,2.61275
168,40.5729
168,20.2497
168,2.61275
168,40.5729
168,20.2497
168,2.61275
168,20.2543
168,1434.73
168,20.2543
168,1434.73
168,40.5087
168,717.365
168,40.5087
168,20.2543
168,40.5844
168,20.2543
168,2.68929
168,40.5844
168,20.2543
168,2.68929
168,40.5087
168,720.202
168,20.2543
168,20.2543
168,720.202
168,40.5087
168,20.2543
168,20.2543
168,20.2543
168,720.202
168,40.5844
168,20.2543
168,2.68929
168,40.5844
168,20.2543
168,2.68929
168,40.504
168,20.2922
168,5.30886
168,40.504
168,20.2922
168,5.30886
168,40.5844
168,1.36083
168,40.5844
168,20.2922
168,40.5145
168,20.2864
168,5.40856
168,40.5145
168,20.2864
168,5.40856
168,40.5729
168,1.35393
168,40.5729
168,20.2864
168,40.4859
168,20.3011
168,4.68571
168,40.4859
168,20.3011
168,4.68571
168,40.6022
168,1.26913
168,40.6022
168,20.3011
168,20.2922
168,20.2864
168,1.37359
168,20.2922
168,20.2864
168,1.37359
168,40.5729
168,1.37359
168,40.5729
168,20.2864
168,20.2922
168,20.2864
168,20.2922
168,20.2864
168,20.2922
168,20.3011
168,1.37307
168,20.2922
168,20.3011
168,1.37307
168,20.2922
168,20.3011
168,1.39273
168,40.5844
168,20.3011
168,20.2922
168,20.3011
168,1.39273
168,40.5844
168,20.3011
168,20.2922
168,20.3011
168,20.2922
168,20.3011
168,20.2922
168,20.3011
168,40.6022
168,1.37307
168,20.2922
168,20.3011
168,40.6022
168,20.3011
168,20.2406
168,20.3011
168,718.811
168,20.2406
168,20.3011
168,718.811
168,40.5729
168,20.3011
168,40.5729
168,20.3011
168,40.6022
168,20.3011
168,40.6022
168,717.453
168,40.6022
168,20.3011
168,40.6022
168,20.3011
168,40.6022
168,40.5729
168,20.3011
168,40.5729
168,20.3011
168,40.6022
168,20.3011
168,40.5844
168,40.5844
168,20.2922
168,40.5844
168,20.2922
168,40.5844
168,20.2922
168,20.2922
168,20.2922
168,20.2922
168,20.2922
168,20.2864
168,20.3328
168,1.28295
168,40.6022
168,20.3328
168,20.2864
168,20.3328
168,1.28295
168,40.6022
168,20.3328
168,40.5729
168,20.3328
168,40.5729
168,20.3328
168,20.2864
168,20.3328
168,1.3922
168,40.6657
168,1.3752
168,20.2864
168,20.3328
168,1.3922
168,20.2864
168,20.3328
168,40.6657
168,20.3328
168,20.2864
168,20.3328
168,40.6022
168,20.3328
168,20.2864
168,20.3328
168,20.2864
168,20.3328
168,40.6022
168,20.3328
168,20.2864
168,20.3328
168,718.946
168,40.6657
168,718.946
168,20.2864
168,20.3328
168,718.946
168,40.6657
168,20.3328
168,40.5844
168,40.5844
168,20.2922
168,40.5844
168,20.2922
168,40.5844
168,20.2922
168,40.5844
168,20.2922
168,40.5844
168,20.2922
168,40.5844
168,40.5844
168,20.2922
168,40.5844
168,20.2922
168,20.2922
168,20.2922
168,20.2922
168,20.2922
168,40.5844
168,40.5729
168,40.5729
168,20.2864
168,20.2922
168,20.2864
168,20.2922
168,20.2864
168,40.5844
168,20.2864
168,40.5844
168,20.2864
168,40.5729
168,20.2864
168,40.5729
168,40.5729
168,20.2864
168,40.5729
168,20.2864
168,40.5844
168,20.2864
168,40.5844
168,20.2864
168,27.9642
168,20.3691
168,263.54
168,27.9642
168,20.3691
168,27.9642
168,20.3691
168,263.54
168,27.9642
168,20.3691
168,25.9234
168,20.3691
168,25.9234
168,20.3691
168,204.407
168,27.4526
168,20.3691
168,254.518
168,27.4526
168,20.3691
168,25.9234
168,20.3691
168,204.407
168,25.9234
168,20.3691
168,27.4526
168,20.3691
168,27.4526
168,20.3691
168,254.518
168,27.9642
168,20.3691
168,263.54
168,27.9642
168,20.3691
168,27.9642
168,20.3691
168,263.54
168,27.9642
168,20.3691
168,25.9234
168,20.3691
168,204.407
168,25.9234
168,20.3691
168,20.3011
168,20.3691
168,20.3011
168,20.3691
168,1.39327
168,20.3011
168,20.3691
168,27.4526
168,20.3691
168,254.518
168,27.4526
168,20.3691
168,254.518
168,27.4526
168,20.3691
168,27.4526
168,20.3691
168,25.9234
168,20.3691
168,204.407
168,25.9234
168,20.3691
168,25.9234
168,20.3691
168,204.407
168,25.9234
168,20.3691
168,27.9642
168,20.3691
168,27.9642
168,20.3691
168,263.54
168,27.4526
168,20.3691
168,254.518
168,20.3011
168,20.3691
168,1.39327
168,27.4526
168,20.3691
168,27.9642
168,20.3691
168,263.54
168,27.9642
168,20.3691
168,20.3011
168,20.3691
168,20.3011
168,20.3691
168,721.985
168,20.3011
168,20.3691
168,20.3011
168,20.3691
168,721.985
168,27.9642
168,20.3691
168,27.9642
168,20.3691
168,263.54
168,27.4526
168,20.3691
168,254.518
168,27.4526
168,20.3691
168,27.4526
168,20.3691
168,27.4526
168,20.3691
168,254.518
168,40.5729
168,40.5729
168,20.2864
168,40.5844
168,20.2864
168,40.5844
168,20.2864
168,20.2922
168,20.3011
168,40.5729
168,20.3011
168,20.2922
168,20.3011
168,40.5729
168,20.3011
168,40.6022
168,40.6022
168,20.3011
168,40.5729
168,20.3011
168,40.6022
168,40.6022
168,20.3011
168,40.5729
168,20.3011
168,40.6657
168,20.2864
168,20.3328
168,20.2864
168,20.3328
168,40.6657
168,20.3328
168,40.5086
168,1431.42
168,40.5087
168,40.5087
168,1431.42
168,40.5086
168,30.5005
168,1046.86
168,28.6073
168,1013.65
168,21.9095
168,802.341
169,40.2753
169,258.857
169,40.2753
169,20.1377
169,258.857
169,7.53887
169,258.857
169,40.2753
169,258.857
169,40.2753
169,20.1377
169,258.857
169,7.53887
169,258.857
169,40.2753
169,20.1377
169,258.857
169,40.2753
169,258.857
169,7.53887
169,258.857
169,40.2753
169,20.1377
169,258.857
169,40.2753
169,258.857
169,7.53887
169,258.857
169,40.2753
169,20.1377
169,258.857
169,40.2753
169,258.857
169,7.53887
169,258.857
169,40.2753
169,258.857
169,40.2753
169,20.1377
169,258.857
169,7.53887
169,258.857
169,40.2753
169,258.857
169,40.2753
169,20.1377
169,258.857
169,7.53887
169,258.857
169,40.2753
169,20.1377
169,247.733
169,40.2753
169,247.733
169,7.03186
169,247.733
169,40.2753
169,20.1377
169,247.733
169,40.2753
169,247.733
169,7.03186
169,247.733
169,40.2753
169,20.1377
169,247.733
169,40.2753
169,247.733
169,7.03186
169,247.733
169,40.2753
169,247.733
169,40.2753
169,20.1377
169,247.733
169,7.03186
169,247.733
169,40.2753
169,247.733
169,40.2753
169,20.1377
169,247.733
169,7.03186
169,247.733
169,40.2753
169,20.1377
169,247.733
169,40.2753
169,247.733
169,7.03186
169,247.733
169,40.2753
169,20.1377
169,247.733
169,40.2753
169,247.733
169,7.03186
169,247.733
169,40.2753
169,20.1449
169,206.646
169,40.2753
169,206.646
169,5.57418
169,206.646
169,40.2753
169,206.646
169,40.2753
169,20.1449
169,206.646
169,5.57418
169,206.646
169,40.2753
169,206.646
169,40.2753
169,20.1449
169,206.646
169,5.57418
169,206.646
169,40.2753
169,20.1377
169,40.2753
169,40.2753
169,20.1449
169,206.646
169,40.2753
169,206.646
169,5.57418
169,206.646
169,40.2753
169,20.1449
169,206.646
169,40.2753
169,206.646
169,5.57418
169,206.646
169,20.0734
169,1417.46
169,20.0734
169,1417.46
169,20.0509
169,20.0734
169,712.56
169,40.1614
169,709.253
169,20.0509
169,20.0734
169,712.56
169,40.1614
169,20.0734
169,0.52255
169,40.1614
169,20.0734
169,0.52255
169,40.1614
169,20.0734
169,0.52255
169,20.0509
169,1421.44
169,20.0509
169,1421.44
169,40.1017
169,710.721
169,40.1017
169,20.0509
169,40.1169
169,20.0509
169,0.537857
169,40.1169
169,20.0509
169,0.537857
169,40.1017
169,712.119
169,20.0735
169,20.0509
169,712.119
169,40.1017
169,20.0509
169,20.0735
169,20.0509
169,712.119
169,40.1169
169,20.0509
169,0.537857
169,40.1169
169,20.0509
169,0.537857
169,40.1461
169,20.0584
169,1.06177
169,40.1461
169,20.0584
169,1.06177
169,40.1169
169,0.272166
169,40.1169
169,20.0584
169,40.1029
169,20.0807
169,1.08171
169,40.1029
169,20.0807
169,1.08171
169,40.1614
169,0.270787
169,40.1614
169,20.0807
169,40.0972
169,20.1313
169,0.937143
169,40.0972
169,20.1313
169,0.937143
169,40.2626
169,0.253826
169,40.2626
169,20.1313
169,20.0584
169,20.0807
169,0.274718
169,20.0584
169,20.0807
169,0.274718
169,40.1614
169,0.274718
169,40.1614
169,20.0807
169,20.0584
169,20.0807
169,20.0584
169,20.0807
169,20.0584
169,20.1313
169,0.274614
169,20.0584
169,20.1313
169,0.274614
169,20.0584
169,20.1313
169,0.278545
169,40.1169
169,20.1313
169,20.0584
169,20.1313
169,0.278545
169,40.1169
169,20.1313
169,20.0584
169,20.1313
169,20.0584
169,20.1313
169,20.0584
169,20.1313
169,40.2626
169,0.274614
169,20.0584
169,20.1313
169,40.2626
169,20.1313
169,20.0481
169,20.1313
169,711.011
169,20.0481
169,20.1313
169,711.011
169,40.1614
169,20.1313
169,40.1614
169,20.1313
169,40.2626
169,20.1313
169,40.2626
169,710.74
169,40.2626
169,20.1313
169,40.2626
169,20.1313
169,40.2626
169,40.1614
169,20.1313
169,40.1614
169,20.1313
169,40.2626
169,20.1313
169,40.1169
169,40.1169
169,20.0584
169,40.1169
169,20.0584
169,40.1169
169,20.0584
169,20.0811
169,20.0584
169,20.0811
169,20.0584
169,20.0807
169,20.1377
169,0.25659
169,40.2626
169,20.1377
169,20.0807
169,20.1377
169,0.25659
169,40.2626
169,20.1377
169,40.1614
169,20.1377
169,40.1614
169,20.1377
169,20.0807
169,20.1377
169,0.278441
169,40.2753
169,0.275039
169,20.0807
169,20.1377
169,0.278441
169,20.0807
169,20.1377
169,40.2753
169,20.1377
169,20.0807
169,20.1377
169,40.2626
169,20.1377
169,20.0807
169,20.1377
169,20.0807
169,20.1377
169,40.2626
169,20.1377
169,20.0807
169,20.1377
169,711.037
169,40.2753
169,711.037
169,20.0807
169,20.1377
169,711.037
169,40.2753
169,20.1377
169,40.1169
169,40.1622
169,20.0584
169,40.1169
169,20.0584
169,40.1622
169,20.0584
169,40.1622
169,20.0584
169,40.1622
169,20.0584
169,40.1169
169,40.1169
169,20.0584
169,40.1169
169,20.0584
169,20.0811
169,20.0584
169,20.0811
169,20.0584
169,40.1169
169,40.1614
169,40.1614
169,20.0807
169,20.0584
169,20.0807
169,20.0584
169,20.0807
169,40.1169
169,20.0807
169,40.1169
169,20.0807
169,40.1614
169,20.0807
169,40.1614
169,40.1614
169,20.0807
169,40.1614
169,20.0807
169,40.1169
169,20.0807
169,40.1169
169,20.0807
169,27.6702
169,20.1449
169,258.858
169,27.6702
169,20.1449
169,27.6702
169,20.1449
169,258.858
169,27.6702
169,20.1449
169,25.7191
169,20.1449
169,25.7191
169,20.1449
169,205.989
169,27.1632
169,20.1449
169,247.725
169,27.1632
169,20.1449
169,25.7191
169,20.1449
169,205.989
169,25.7191
169,20.1449
169,27.1632
169,20.1449
169,27.1632
169,20.1449
169,247.725
169,27.6702
169,20.1449
169,258.858
169,27.6702
169,20.1449
169,27.6702
169,20.1449
169,258.858
169,27.6702
169,20.1449
169,25.7191
169,20.1449
169,205.989
169,25.7191
169,20.1449
169,20.1313
169,20.1449
169,20.1313
169,20.1449
169,0.278653
169,20.1313
169,20.1449
169,27.1632
169,20.1449
169,247.725
169,27.1632
169,20.1449
169,247.725
169,27.1632
169,20.1449
169,27.1632
169,20.1449
169,25.7191
169,20.1449
169,205.989
169,25.7191
169,20.1449
169,25.7191
169,20.1449
169,205.989
169,25.7191
169,20.1449
169,27.6702
169,20.1449
169,27.6702
169,20.1449
169,258.858
169,27.1632
169,20.1449
169,247.725
169,20.1313
169,20.1449
169,0.278653
169,27.1632
169,20.1449
169,27.6702
169,20.1449
169,258.858
169,27.6702
169,20.1449
169,20.1313
169,20.1449
169,20.1313
169,20.1449
169,712.476
169,20.1313
169,20.1449
169,20.1313
169,20.1449
169,712.476
169,27.6702
169,20.1449
169,27.6702
169,20.1449
169,258.858
169,27.1632
169,20.1449
169,247.725
169,27.1632
169,20.1449
169,27.1632
169,20.1449
169,27.1632
169,20.1449
169,247.725
169,40.1614
169,40.1614
169,20.0807
169,40.1169
169,20.0807
169,40.1169
169,20.0807
169,20.0584
169,20.1313
169,40.1614
169,20.1313
169,20.0584
169,20.1313
169,40.1614
169,20.1313
169,40.2626
169,40.2626
169,20.1313
169,40.1614
169,20.1313
169,40.2626
169,40.2626
169,20.1313
169,40.1614
169,20.1313
169,40.2753
169,20.0807
169,20.1377
169,20.0807
169,20.1377
169,40.2753
169,20.1377
169,40.147
169,1419.12
169,40.1017
169,40.1017
169,1417.46
169,40.147
169,30.0282
169,1030.65
169,27.9402
169,990.015
169,22.2803
170,20.2389
170,20.2389
170,26.6221
170,26.6221
170,26.6221
171,1419.11
171,1419.11
171,20.0811
171,20.0811
171,20.0811
171,20.0811
171,40.1622
171,40.1622
171,20.0811
171,20.0811
171,20.0811
171,40.1622
171,20.0811
171,40.1622
171,20.0811
171,20.0811
171,20.0811
171,20.0811
171,40.1622
171,40.1622
171,40.1622
171,40.1622
171,1419.11
172,26.1739
172,26.1739
172,26.1739
172,26.1739
172,26.1739
172,26.1739
172,26.1739
172,1421.4
172,1421.4
173,20.4
173,20.4
173,20.4
173,20.4
173,20.4
173,20.4
173,20.4
173,20.4
173,20.4
173,20.4
173,20.4
173,20.4
176,19.5278
176,19.5278
176,19.5278
176,19.5278
176,19.5278
176,19.5278
176,19.5278
177,19.794
177,19.794
177,39.5879
177,39.5879
177,19.794
177,19.794
177,19.794
177,19.794
177,19.794
177,19.794
177,19.794
177,19.794
177,19.794
177,19.794
177,39.5879
177,19.794
177,39.5879
177,19.794
177,19.794
177,699.797
177,19.794
177,699.797
177,19.794
177,19.794
177,39.5879
177,19.794
177,39.5879
177,39.5879
177,19.794
177,39.5879
177,19.794
177,39.5879
177,19.794
177,19.794
177,39.5879
177,19.794
177,39.5879
177,39.5879
177,39.5879
177,39.5879
177,19.794
177,19.794
177,19.794
177,19.794
177,19.794
177,19.794
177,19.794
177,19.794
177,19.794
177,19.794
177,19.794
177,19.794
177,39.5879
177,39.5879
177,19.794
177,19.794
177,39.5879
177,39.5879
177,19.794
177,19.794
178,1410.67
178,1410.67
178,1411.3
178,1411.3
178,196.209
178,196.209
178,196.209
178,196.209
178,196.209
178,1410.67
178,1410.67
180,19.7956
180,19.7956
180,19.7956
180,19.7956
180,19.7956
180,19.7956
180,19.7956
181,41.2557
181,41.2557
182,254.01
182,254.01
182,254.01
182,254.01
182,254.01
182,254.01
182,254.01
182,254.01
182,254.01
182,254.01
182,254.01
182,254.01
182,254.01
182,254.01
182,254.01
182,254.01
182,254.01
182,254.01
182,254.01
182,254.01
182,254.01
182,20.1824
182,19.8989
182,19.8989
182,19.8989
182,705.527
182,19.8989
182,705.527
182,19.8989
182,19.955
182,19.8989
182,19.955
182,19.8989
182,19.955
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
182,20.1824
185,19.9015
185,19.9015
185,39.803
185,39.803
185,39.803
185,39.803
185,19.9015
185,19.9015
187,706.775
187,706.775
187,211.223
187,210.06
187,210.06
187,206.57
187,206.57
187,210.06
188,25.0659
188,25.0659
188,25.0659
188,25.0659
188,25.0659
188,25.0659
188,25.0659
189,20.1668
189,20.1668
189,20.1668
189,20.1668
189,20.1668
189,20.1668
189,20.1668
189,20.1668
189,20.1668
189,20.1668
189,20.1668
189,20.1668
190,19.8326
190,19.8326
190,19.8326
190,19.8326
190,19.8326
190,19.8326
190,19.8326
190,19.8326
190,19.8326
190,19.8326
190,19.8326
190,19.8326
190,19.8326
190,19.8326
190,39.672
190,39.672
191,718.917
191,718.917
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
192,19.9191
194,241.15
194,241.15
194,241.15
194,241.15
194,241.15
194,241.15
194,241.15
196,20.363
196,20.363
196,20.363
196,720.202
196,20.363
196,720.202
196,20.363
196,20.363
196,20.363
196,20.3152
196,20.3152
196,40.6304
196,40.6304
197,20.1304
197,20.1304
197,20.1304
197,20.1304
197,20.1304
197,20.1304
197,20.1304
197,25.1107
198,19.9995
198,19.9995
199,200.757
199,200.757
199,200.757
199,200.757
199,200.757
202,39.7815
202,39.7815
202,39.7815
202,39.7815
202,260.168
202,260.168
202,260.168
202,260.168
202,260.168
202,260.168
202,260.168
202,39.7815
202,39.7815
202,39.7815
202,39.7815
203,254.792
203,254.792
203,254.792
203,254.792
203,254.792
203,254.792
203,254.792
203,254.792
203,254.792
203,254.792
203,254.792
203,254.792
203,254.792
203,254.792
203,254.792
203,254.792
203,254.792
203,254.792
203,254.792
203,254.792
203,254.792
203,246.795
203,246.795
203,246.795
203,246.795
203,246.795
203,246.795
203,246.795
205,733.863
205,40.1461
205,40.1461
205,40.1461
205,40.1461
205,40.1811
205,40.1811
205,40.1461
205,40.1461
205,40.1461
205,40.1461
206,20.1039
206,20.1039
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,40.6398
207,40.6398
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,718.01
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
207,20.1982
210,19.9599
210,19.9599
210,19.9599
210,19.9599
210,19.9599
210,19.9599
210,19.9599
210,19.9599
210,19.9599
210,19.9599
210,19.9599
210,19.9599
210,19.9599
210,19.9599
210,210.731
211,20.6303
211,20.6303
211,20.6303
211,20.6303
211,20.6303
211,20.6303
211,20.6303
211,20.6303
211,20.6303
211,20.6303
211,20.6303
211,20.6303
211,20.6303
211,20.6303
212,19.7662
212,19.7662
212,19.7662
212,19.7662
212,19.7662
212,19.7662
212,19.7662
212,39.5688
212,39.5688
213,20.0438
213,20.0438
213,20.0438
213,20.0438
213,20.0438
216,20.4
216,7.80434
216,20.4
216,7.80434
216,20.4
216,7.80434
216,20.4
216,7.80434
216,20.4
216,7.80434
216,20.4
216,7.80434
216,20.4
216,7.80434
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
216,40.2686
216,40.2686
216,40.2686
216,40.2686
216,40.2686
216,40.2686
216,40.2686
216,40.2686
216,40.2686
216,40.2686
216,40.2686
216,40.2686
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
216,20.4
